You entered a buffer length of 8
1080, RAW, 0.781115, 0.984130, 0.043765, AVG ,0.660456, 0.568577, -0.075795
1096, RAW, 0.803699, 1.084844, 0.008240, AVG ,0.664317, 0.645593, -0.057682
1112, RAW, 0.673320, 1.593054, -0.025209, AVG ,0.656611, 0.787096, -0.044864
1127, RAW, 0.680034, 1.570958, -0.071232, AVG ,0.656244, 0.925456, -0.041644
1143, RAW, 0.728133, 0.926265, -0.027895, AVG ,0.672130, 0.975462, -0.042331
1158, RAW, 0.508149, 0.494232, -0.082708, AVG ,0.664820, 0.962202, -0.055301
1174, RAW, 0.484954, 0.226393, -0.277788, AVG ,0.656214, 0.912241, -0.085836
1190, RAW, 0.527437, 0.756211, -0.367759, AVG ,0.648355, 0.954511, -0.100073
1205, RAW, 0.174388, 1.236587, 0.059147, AVG ,0.572514, 0.986068, -0.098151
1221, RAW, 0.329549, 0.829457, 0.488738, AVG ,0.513246, 0.954145, -0.038088
1237, RAW, 0.064762, 0.852774, 0.325032, AVG ,0.437176, 0.861610, 0.005692
1252, RAW, -0.027040, 0.762192, 0.175609, AVG ,0.348792, 0.760514, 0.036547
1268, RAW, -0.152658, 0.753525, 0.264848, AVG ,0.238693, 0.738921, 0.073140
1283, RAW, -0.111518, 0.857413, 0.368003, AVG ,0.161234, 0.784319, 0.129479
1299, RAW, -0.084295, 0.801013, 0.345297, AVG ,0.090078, 0.856146, 0.207364
1315, RAW, 0.185375, 0.826405, 0.202222, AVG ,0.047320, 0.864921, 0.278612
1330, RAW, 0.043765, 0.980590, 0.310383, AVG ,0.030992, 0.832921, 0.310016
1346, RAW, -0.125191, 0.969725, 0.425502, AVG ,-0.025850, 0.850455, 0.302112
1361, RAW, -0.215895, 0.886956, 0.586401, AVG ,-0.060932, 0.854727, 0.334783
1377, RAW, -0.280107, 0.869743, 0.638284, AVG ,-0.092565, 0.868171, 0.392617
1393, RAW, -0.276567, 0.838125, 0.551364, AVG ,-0.108054, 0.878746, 0.428432
1409, RAW, -0.075871, 0.946652, 0.387658, AVG ,-0.103598, 0.889901, 0.430889
1424, RAW, -0.030947, 0.916987, 0.346640, AVG ,-0.096930, 0.904398, 0.431057
1440, RAW, -0.148630, 0.746811, 0.429897, AVG ,-0.138680, 0.894449, 0.459516
1455, RAW, -0.264970, 0.678691, 0.629128, AVG ,-0.177272, 0.856711, 0.499359
1471, RAW, -0.319661, 0.736190, 0.701276, AVG ,-0.201581, 0.827519, 0.533831
1487, RAW, -0.222975, 0.781359, 0.442105, AVG ,-0.202466, 0.814320, 0.515794
1502, RAW, -0.198682, 0.759629, 0.317707, AVG ,-0.192288, 0.800556, 0.475722
1518, RAW, -0.210279, 0.748276, 0.314900, AVG ,-0.184002, 0.789324, 0.446164
1533, RAW, -0.336263, 0.715437, 0.380089, AVG ,-0.216551, 0.760423, 0.445218
1549, RAW, -0.419398, 0.720930, 0.480315, AVG ,-0.265107, 0.735915, 0.461927
1565, RAW, -0.437832, 0.732283, 0.509369, AVG ,-0.301257, 0.734099, 0.471861
1580, RAW, -0.460538, 0.761582, 0.569310, AVG ,-0.325703, 0.744461, 0.464384
1596, RAW, -0.448086, 0.830800, 0.624123, AVG ,-0.341757, 0.756287, 0.454740
1612, RAW, -0.405115, 0.833364, 0.562595, AVG ,-0.364524, 0.762788, 0.469801
1627, RAW, -0.340780, 0.852408, 0.412684, AVG ,-0.382286, 0.774385, 0.481673
1643, RAW, -0.297442, 0.825551, 0.302448, AVG ,-0.393182, 0.784044, 0.480117
1658, RAW, -0.329427, 0.849844, 0.395593, AVG ,-0.392327, 0.800845, 0.482055
1675, RAW, -0.371300, 0.870842, 0.549777, AVG ,-0.386315, 0.819584, 0.490737
1690, RAW, -0.388024, 0.830434, 0.504730, AVG ,-0.380089, 0.831853, 0.490158
1705, RAW, -0.403528, 0.736800, 0.361045, AVG ,-0.372963, 0.828755, 0.464124
1721, RAW, -0.309162, 0.802234, 0.355307, AVG ,-0.355597, 0.825185, 0.430522
1736, RAW, -0.215162, 0.866325, 0.417689, AVG ,-0.331853, 0.829305, 0.412409
1752, RAW, -0.131783, 0.907221, 0.407801, AVG ,-0.305728, 0.836156, 0.411799
1769, RAW, -0.048160, 0.901850, 0.363731, AVG ,-0.274568, 0.845694, 0.419459
1783, RAW, -0.066227, 0.857291, 0.318806, AVG ,-0.241668, 0.846625, 0.409861
1799, RAW, -0.109565, 0.868644, 0.303668, AVG ,-0.208951, 0.846350, 0.379097
1815, RAW, -0.100653, 0.858024, 0.250687, AVG ,-0.173030, 0.849799, 0.347342
1830, RAW, -0.092230, 0.802234, 0.181835, AVG ,-0.134118, 0.857978, 0.324940
1846, RAW, -0.004212, 0.846182, 0.186108, AVG ,-0.095999, 0.863471, 0.303791
1861, RAW, 0.146188, 0.900140, 0.206006, AVG ,-0.050830, 0.867698, 0.277330
1877, RAW, 0.380822, 1.113532, 0.375938, AVG ,0.013245, 0.893487, 0.273347
1893, RAW, 0.367393, 1.009522, 0.367149, AVG ,0.065189, 0.906946, 0.273775
1908, RAW, 0.298419, 1.099371, 0.236648, AVG ,0.110770, 0.937206, 0.263505
1924, RAW, 0.278032, 0.838735, 0.172801, AVG ,0.159220, 0.933468, 0.247146
1940, RAW, 0.376793, 0.850088, 0.051578, AVG ,0.218901, 0.932476, 0.222258
1955, RAW, 0.591284, 0.944699, 0.003235, AVG ,0.304340, 0.950284, 0.199933
1971, RAW, 0.740463, 1.010987, 0.135567, AVG ,0.397424, 0.970884, 0.193615
1986, RAW, 0.749008, 0.873649, 0.225783, AVG ,0.472777, 0.967573, 0.196087
2002, RAW, 0.776964, 0.834585, 0.185985, AVG ,0.522294, 0.932705, 0.172343
2018, RAW, 0.848990, 0.763535, -0.009217, AVG ,0.582494, 0.901956, 0.125298
2033, RAW, 1.139291, 0.853018, -0.075993, AVG ,0.687603, 0.871162, 0.086217
2049, RAW, 1.082158, 0.801013, -0.082586, AVG ,0.788119, 0.866447, 0.054294
2065, RAW, 0.918696, 0.568943, -0.022767, AVG ,0.855857, 0.831304, 0.045001
2080, RAW, 0.885857, 0.564793, -0.128243, AVG ,0.892678, 0.783815, 0.028566
2096, RAW, 0.781115, 0.529390, -0.238967, AVG ,0.897760, 0.723616, -0.018251
2111, RAW, 0.890618, 0.597510, -0.294146, AVG ,0.915461, 0.689098, -0.083242
2127, RAW, 0.970823, 0.437588, -0.342367, AVG ,0.939693, 0.639474, -0.149286
2143, RAW, 1.063602, 0.365928, -0.342123, AVG ,0.966520, 0.589773, -0.190899
2158, RAW, 1.101691, 0.266068, -0.300494, AVG ,0.961820, 0.516404, -0.218962
2174, RAW, 1.031984, 0.186718, -0.543063, AVG ,0.955548, 0.439617, -0.276521
2190, RAW, 0.861320, -0.027406, -0.483123, AVG ,0.948376, 0.365074, -0.334066
2206, RAW, 0.861076, -0.003235, -0.479216, AVG ,0.945279, 0.294070, -0.377937
2221, RAW, 0.944821, 0.020570, -0.540255, AVG ,0.965742, 0.230468, -0.415598
2237, RAW, 0.958860, 0.023866, -0.455045, AVG ,0.974272, 0.158762, -0.435711
2252, RAW, 0.879021, -0.046695, -0.480315, AVG ,0.962797, 0.098227, -0.452954
2268, RAW, 0.763047, -0.124580, -0.453580, AVG ,0.925227, 0.036913, -0.466886
2283, RAW, 0.657694, -0.148874, -0.454679, AVG ,0.869728, -0.014954, -0.486160
2299, RAW, 0.584691, -0.341390, -0.535616, AVG ,0.813816, -0.080968, -0.485229
2315, RAW, 0.605811, -0.427577, -0.577001, AVG ,0.781878, -0.130989, -0.496963
2330, RAW, 0.684551, -0.504242, -0.667826, AVG ,0.759812, -0.193615, -0.520540
2346, RAW, 0.187206, -0.906977, -0.660624, AVG ,0.665110, -0.309559, -0.535586
2361, RAW, 0.208082, -0.710432, -0.363120, AVG ,0.571263, -0.401346, -0.524095
2377, RAW, 0.084173, -0.897943, -0.481047, AVG ,0.471907, -0.507752, -0.524187
2393, RAW, 0.126534, -0.949704, -0.583349, AVG ,0.392343, -0.610892, -0.540408
2408, RAW, -0.020448, -0.791857, -0.442349, AVG ,0.307575, -0.691265, -0.538867
2424, RAW, -0.231398, -0.642312, -0.381066, AVG ,0.205564, -0.728881, -0.519548
2440, RAW, -0.241287, -0.710310, -0.478484, AVG ,0.099677, -0.764222, -0.507233
2455, RAW, -0.280718, -0.631081, -0.411951, AVG ,-0.020982, -0.780077, -0.475249
2471, RAW, -0.418055, -0.537569, -0.355674, AVG ,-0.096640, -0.733901, -0.437130
2488, RAW, -0.537447, -0.502289, -0.242019, AVG ,-0.189831, -0.707883, -0.421992
2502, RAW, -0.588232, -0.441738, -0.130684, AVG ,-0.273881, -0.650857, -0.378197
2518, RAW, -0.604712, -0.455777, -0.075627, AVG ,-0.365287, -0.589117, -0.314732
2533, RAW, -0.639138, -0.583227, -0.086126, AVG ,-0.442623, -0.563038, -0.270204
2550, RAW, -0.852774, -0.597021, -0.079045, AVG ,-0.520295, -0.557377, -0.232451
2565, RAW, -0.804676, -0.674663, -0.157541, AVG ,-0.590719, -0.552921, -0.192333
2580, RAW, -0.670512, -0.617774, -0.188793, AVG ,-0.639443, -0.551257, -0.164439
2596, RAW, -0.719954, -0.553684, -0.068547, AVG ,-0.677181, -0.553272, -0.128548
2612, RAW, -1.002808, 0.207227, 0.185009, AVG ,-0.735351, -0.464582, -0.075169
2627, RAW, -0.907099, 0.324666, 0.174388, AVG ,-0.775209, -0.368782, -0.037035
2643, RAW, -0.790148, 0.112861, 0.209180, AVG ,-0.798389, -0.297702, -0.001434
2658, RAW, -0.753403, -0.011292, 0.194897, AVG ,-0.812672, -0.226210, 0.033694
2674, RAW, -0.712751, -0.180614, 0.166575, AVG ,-0.795169, -0.174159, 0.064396
2690, RAW, -0.747665, -0.020326, 0.186352, AVG ,-0.788042, -0.092367, 0.107383
2705, RAW, -0.840566, 0.328938, 0.205884, AVG ,-0.809299, 0.025972, 0.156717
2721, RAW, -0.904901, 0.487396, 0.229689, AVG ,-0.832418, 0.156107, 0.193997
2736, RAW, -0.968016, 0.471037, 0.209546, AVG ,-0.828069, 0.189083, 0.197064
2752, RAW, -1.022829, 0.368125, 0.163767, AVG ,-0.842535, 0.194516, 0.195736
2769, RAW, -0.890862, 0.118110, 0.237624, AVG ,-0.855124, 0.195172, 0.199292
2783, RAW, -0.601660, 0.407557, 0.453458, AVG ,-0.836156, 0.247528, 0.231612
2799, RAW, -0.549655, 0.455777, 0.274736, AVG ,-0.815769, 0.327077, 0.245132
2815, RAW, -0.424159, 0.239456, 0.044253, AVG ,-0.775331, 0.359549, 0.227370
2830, RAW, -0.625710, 0.344687, 0.268022, AVG ,-0.748474, 0.361518, 0.235137
2846, RAW, -0.674174, 0.357627, 0.289874, AVG ,-0.719633, 0.345297, 0.242660
2861, RAW, -0.772325, 0.443570, 0.367759, AVG ,-0.695172, 0.341864, 0.262437
2877, RAW, -0.324422, 1.149179, 0.535860, AVG ,-0.607871, 0.439495, 0.308948
2893, RAW, 0.029238, 1.120003, 0.537936, AVG ,-0.492858, 0.564732, 0.346487
2908, RAW, -0.020082, 0.873649, 0.374718, AVG ,-0.420161, 0.622994, 0.336645
2924, RAW, -0.107856, 0.553195, 0.342978, AVG ,-0.364936, 0.635171, 0.345175
2940, RAW, -0.418177, 0.741317, 0.518403, AVG ,-0.364189, 0.697903, 0.404444
2955, RAW, 0.247757, 1.380272, 0.469450, AVG ,-0.255005, 0.827352, 0.429622
2971, RAW, 0.439419, 1.155649, 0.293902, AVG ,-0.115806, 0.927104, 0.430126
2986, RAW, 0.228835, 0.850943, 0.221388, AVG ,0.009339, 0.978026, 0.411829
3002, RAW, 0.093328, 0.764878, 0.400232, AVG ,0.061558, 0.929988, 0.394876
3018, RAW, 0.097601, 0.656229, 0.446133, AVG ,0.070103, 0.872017, 0.383400
3033, RAW, 0.123726, 1.011353, 0.389489, AVG ,0.088079, 0.889230, 0.385247
3049, RAW, 0.438564, 1.298602, 0.412684, AVG ,0.156382, 0.982405, 0.393960
3065, RAW, 0.490936, 1.295550, 0.475920, AVG ,0.270021, 1.051684, 0.388650
3081, RAW, 0.386071, 1.403345, 0.838613, AVG ,0.287310, 1.054569, 0.434795
3096, RAW, 0.250931, 0.890008, 0.491912, AVG ,0.263749, 1.021364, 0.459546
3112, RAW, 0.233474, 0.991943, 0.487884, AVG ,0.264329, 1.038988, 0.492858
3127, RAW, 0.292437, 1.019044, 0.362388, AVG ,0.289218, 1.070759, 0.488128
3143, RAW, 0.499969, 1.043093, 0.395593, AVG ,0.339513, 1.119117, 0.481810
3158, RAW, 0.549899, 1.046756, 0.406946, AVG ,0.392785, 1.123543, 0.483992
3174, RAW, 0.389489, 0.987914, 0.483855, AVG ,0.386651, 1.084707, 0.492889
3190, RAW, 0.024721, 1.037844, 0.535860, AVG ,0.328374, 1.052493, 0.500381
3205, RAW, 0.194287, 0.943356, 0.311604, AVG ,0.304401, 0.994995, 0.434505
3221, RAW, 0.547702, 1.110480, 0.284014, AVG ,0.341497, 1.022554, 0.408518
3237, RAW, 0.319294, 1.000244, 0.353720, AVG ,0.352225, 1.023591, 0.391747
3252, RAW, 0.096136, 0.826772, 0.328694, AVG ,0.327687, 0.999557, 0.387536
3268, RAW, 0.055606, 0.691265, 0.275346, AVG ,0.272142, 0.955579, 0.372505
3283, RAW, 0.157786, 0.801990, 0.237258, AVG ,0.223128, 0.924983, 0.351294
3299, RAW, 0.239211, 0.973265, 0.146310, AVG ,0.204343, 0.923152, 0.309101
3315, RAW, 0.160227, 1.041018, 0.134225, AVG ,0.221281, 0.923549, 0.258896
3330, RAW, 0.223219, 1.111701, 0.229689, AVG ,0.224898, 0.944592, 0.248657
3346, RAW, 0.181469, 0.953488, 0.284746, AVG ,0.179119, 0.924968, 0.248748
3361, RAW, 0.218824, 0.919307, 0.330159, AVG ,0.166560, 0.914851, 0.245803
3377, RAW, 0.288042, 0.949582, 0.329305, AVG ,0.190548, 0.930202, 0.245880
3393, RAW, 0.387048, 1.082769, 0.301959, AVG ,0.231978, 0.979140, 0.249206
3408, RAW, 0.166087, 0.964109, 0.312092, AVG ,0.233016, 0.999405, 0.258561
3424, RAW, -0.088690, 0.771837, 0.240676, AVG ,0.192028, 0.974226, 0.270356
3440, RAW, 0.030947, 0.957517, 0.145334, AVG ,0.175868, 0.963789, 0.271745
3455, RAW, 0.254227, 1.059086, 0.097113, AVG ,0.179744, 0.957212, 0.255173
3471, RAW, 0.292437, 1.074834, 0.138619, AVG ,0.193615, 0.972380, 0.236907
3486, RAW, 0.298907, 1.076299, 0.147531, AVG ,0.203626, 0.992004, 0.214079
3502, RAW, 0.314655, 1.096075, 0.196118, AVG ,0.206952, 1.010316, 0.197430
3518, RAW, 0.304645, 1.109626, 0.232741, AVG ,0.196652, 1.013673, 0.188778
3533, RAW, 0.234817, 1.103156, 0.299884, AVG ,0.205243, 1.031054, 0.187252
3549, RAW, 0.101630, 1.002075, 0.299152, AVG ,0.229033, 1.059833, 0.194561
3565, RAW, 0.078435, 0.910273, 0.242263, AVG ,0.234969, 1.053928, 0.206678
3580, RAW, 0.107978, 0.879753, 0.193310, AVG ,0.216688, 1.031511, 0.218702
3596, RAW, 0.223463, 0.942746, 0.213087, AVG ,0.208066, 1.015000, 0.228011
3612, RAW, 0.249222, 0.935055, 0.201489, AVG ,0.201856, 0.997345, 0.234756
3627, RAW, 0.325765, 1.017579, 0.225294, AVG ,0.203244, 0.987533, 0.238402
3643, RAW, 0.287676, 0.945675, 0.258255, AVG ,0.201123, 0.967039, 0.241592
3658, RAW, 0.207227, 0.937252, 0.277666, AVG ,0.197674, 0.946301, 0.238814
3674, RAW, 0.194409, 0.928829, 0.232253, AVG ,0.209272, 0.937145, 0.230452
3690, RAW, 0.262772, 0.961179, 0.179882, AVG ,0.232314, 0.943508, 0.222655
3705, RAW, 0.328084, 1.002320, 0.168895, AVG ,0.259827, 0.958829, 0.219603
3721, RAW, 0.357505, 0.994995, 0.181957, AVG ,0.276583, 0.965360, 0.215711
3736, RAW, 0.322713, 1.015870, 0.178295, AVG ,0.285769, 0.975462, 0.212812
3752, RAW, 0.254593, 0.985595, 0.167796, AVG ,0.276872, 0.971464, 0.205625
3769, RAW, 0.165232, 0.962278, 0.136910, AVG ,0.261567, 0.973540, 0.190457
3783, RAW, 0.155344, 1.001953, 0.134957, AVG ,0.255082, 0.981627, 0.172618
3799, RAW, 0.189037, 1.004517, 0.142770, AVG ,0.254410, 0.991088, 0.161433
3815, RAW, 0.216993, 0.962400, 0.165110, AVG ,0.248688, 0.991241, 0.159586
3830, RAW, 0.184398, 0.930538, 0.188305, AVG ,0.230727, 0.982268, 0.162013
3846, RAW, 0.160349, 0.930904, 0.192456, AVG ,0.206082, 0.974257, 0.163325
3862, RAW, 0.179027, 0.926021, 0.164500, AVG ,0.188122, 0.963026, 0.161601
3877, RAW, 0.211744, 0.943722, 0.165843, AVG ,0.182765, 0.957792, 0.161356
3893, RAW, 0.227248, 0.948117, 0.178661, AVG ,0.190518, 0.956021, 0.166575
3909, RAW, 0.211256, 0.929073, 0.172069, AVG ,0.197506, 0.946912, 0.171214
3924, RAW, 0.206006, 0.933468, 0.171092, AVG ,0.199628, 0.938030, 0.174755
3940, RAW, 0.178417, 0.926509, 0.166819, AVG ,0.194806, 0.933544, 0.174968
3955, RAW, 0.169871, 0.935055, 0.159861, AVG ,0.192990, 0.934109, 0.171413
3971, RAW, 0.220900, 0.950559, 0.157175, AVG ,0.200559, 0.936565, 0.167002
3987, RAW, 0.242507, 0.945065, 0.205274, AVG ,0.208494, 0.938946, 0.172099
4002, RAW, 0.213697, 0.957639, 0.247024, AVG ,0.208738, 0.940686, 0.182247
4018, RAW, 0.183300, 0.942135, 0.256058, AVG ,0.203244, 0.939938, 0.191922
4033, RAW, 0.231398, 1.376976, 0.315022, AVG ,0.205762, 0.995926, 0.209791
4049, RAW, 0.121162, 0.797107, 0.283770, AVG ,0.195157, 0.978881, 0.223875
4065, RAW, 0.245559, 0.990600, 0.241897, AVG ,0.203549, 0.986892, 0.233260
4080, RAW, 0.237869, 0.982299, 0.200269, AVG ,0.212049, 0.992797, 0.238311
4096, RAW, 0.227004, 0.937130, 0.182567, AVG ,0.212812, 0.991119, 0.241485
