      17,   0.024110,   0.310627,  -0.978514
      33,   0.007508,   0.313557,  -0.971068
      48,   0.008606,   0.316242,  -0.970823
      64,   0.009583,   0.315388,  -0.971190
      80,   0.008362,   0.313801,  -0.970335
      95,   0.012391,   0.314900,  -0.971434
     111,   0.014466,   0.317829,  -0.974486
     127,   0.014588,   0.315144,  -0.974974
     142,   0.013978,   0.308429,  -0.978026
     158,   0.009339,   0.310505,  -0.971312
     173,   0.007752,   0.324055,  -0.969236
     189,   0.003357,   0.324422,  -0.968016
     206,  -0.002747,   0.192578,  -1.023561
     220,   0.011048,   0.218092,  -1.008057
     236,   0.021547,   0.233230,  -1.000244
     252,   0.002991,   0.229689,  -1.009766
     267,   0.015565,   0.269731,  -0.987426
     283,   0.010682,   0.314777,  -0.972777
     298,   0.003479,   0.337850,  -0.950314
     314,   0.030214,   0.326497,  -0.968870
     330,   0.024477,   0.297442,  -0.980712
     345,   0.034731,   0.262162,  -0.987548
     361,  -0.012269,   0.262284,  -0.987060
     377,  -0.004700,   0.247513,  -0.996460
     392,  -0.006043,   0.285357,  -0.988036
     408,   0.011292,   0.275957,  -0.988403
     423,   0.027529,   0.247513,  -1.001709
     439,   0.025819,   0.236404,  -1.003174
     455,   0.024110,   0.229934,  -1.008423
     470,   0.021913,   0.214185,  -1.015016
     486,   0.014344,   0.220411,  -1.010621
     502,  -0.011048,   0.260087,  -0.996460
     517,   0.002869,   0.281572,  -0.984008
     533,   0.005921,   0.278643,  -0.972655
     548,   0.002625,   0.294146,  -0.994384
     564,   0.005188,   0.298785,  -0.992431
     580,   0.004700,   0.265214,  -1.000488
     595,   0.007142,   0.254349,  -0.997314
     611,   0.011170,   0.258866,  -0.999268
     627,   0.014588,   0.265702,  -0.996460
     642,   0.005677,   0.256424,  -0.995361
     658,   0.004700,   0.253372,  -0.999145
     674,   0.004700,   0.249344,  -0.999268
     689,   0.009583,   0.252152,  -1.000000
     705,   0.009949,   0.263749,  -0.997558
     720,   0.009949,   0.263871,  -0.997803
     736,   0.010071,   0.273027,  -0.986327
     752,   0.007508,   0.272905,  -0.992797
     768,   0.012269,   0.270952,  -0.993652
     783,   0.010071,   0.271440,  -0.990600
     799,   0.013123,   0.274492,  -0.991699
     814,   0.015809,   0.283770,  -0.987060
     830,   0.019227,   0.281939,  -0.990966
     845,   0.010438,   0.276323,  -0.992187
     861,  -0.003601,   0.258255,  -0.999512
     877,   0.005066,   0.277300,  -0.984862
     892,   0.016664,   0.287920,  -0.986571
     908,   0.021669,   0.283648,  -0.992431
     925,   0.011903,   0.277056,  -0.994018
     939,   0.010193,   0.268754,  -0.995971
     955,   0.008240,   0.262650,  -0.990844
     971,   0.002136,   0.260087,  -0.999512
     986,   0.007996,   0.281572,  -0.987670
    1002,   0.011048,   0.288531,  -0.990600
    1017,   0.010682,   0.280352,  -0.994751
    1033,   0.010804,   0.270707,  -0.989990
    1048,   0.008484,   0.264970,  -0.992675
    1064,   0.014466,   0.275591,  -0.991943
    1083,   0.012635,   0.279253,  -0.984496
    1095,   0.006165,   0.282671,  -0.989379
    1111,   0.006531,   0.286944,  -0.986327
    1127,   0.011658,   0.284258,  -0.981566
    1142,   0.014588,   0.268022,  -0.991943
    1158,   0.004456,   0.266068,  -0.995117
    1174,   0.012391,   0.261307,  -0.997192
    1189,  -0.016053,   0.265824,  -0.995605
    1206,   0.008851,   0.278520,  -0.993774
    1220,   0.039858,   0.302326,  -0.972166
    1236,   0.009705,   0.292193,  -0.981322
    1252,   0.011048,   0.290240,  -0.985595
    1267,   0.012147,   0.278276,  -0.989135
